x,y,bbox_w,bbox_h,type_code,type_name,place_name,level,variant,instance_id,template_key
1001,1417,2,2,4,Crossing,,4,06,10638324116765093946,poiNode__crossing_lvl4_alpha
1274,1417,2,2,4,Settlement (Town),,2,07,11303916270620475278,poiNode__town_lvl2_food_riverlands_alpha
791,1418,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1066,1418,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1928,1418,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
690,1419,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
755,1419,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
834,1419,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
975,1419,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1247,1419,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1440,1419,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1891,1419,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
655,1420,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
844,1420,2,2,4,Settlement (Town),,2,0b,13347178834781780590,poiNode__town_lvl2_wood_crownlands_alpha
918,1420,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1230,1420,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
670,1421,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
852,1421,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1520,1421,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
612,1422,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1727,1422,2,2,4,Settlement (Town),,1,0b,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
863,1423,2,2,4,Tunnel,,4,,2018596786695658083,poiNode__tunnel_lvl4_riverlands_alpha
1051,1423,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1213,1423,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
899,1424,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1038,1424,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1876,1424,2,2,4,Harbor/Dock,,2,0e,16078488310347410484,poiNode__harbor_lvl2_alpha
696,1426,3,3,9,Castle,,2,9f00,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
747,1426,3,3,9,Castle,,2,9f00,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
798,1426,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
982,1426,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1141,1426,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1360,1426,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
619,1427,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
738,1427,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
943,1427,3,5,15,Bridge,,4,a414,8396285631970188416,poiNode__bridge_5hex_lvl4_alpha
997,1427,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1338,1427,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
728,1428,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
803,1428,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
824,1428,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1079,1428,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1423,1428,1,2,2,Tunnel,,4,03,2018596786695658083,poiNode__tunnel_lvl4_riverlands_alpha
840,1429,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1103,1429,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
639,1430,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
659,1430,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
812,1430,2,1,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
868,1430,2,2,4,Tunnel,,4,,2018596786695658083,poiNode__tunnel_lvl4_riverlands_alpha
915,1430,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1401,1430,2,2,4,Settlement (Town),,4,0b,14449178292820799250,poiNode__town_lvl4_food_riverlands_alpha
1670,1430,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
690,1431,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
771,1431,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
601,1432,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
683,1432,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
851,1432,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1770,1432,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
703,1433,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
784,1433,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1242,1433,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1285,1433,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1291,1433,2,2,4,Settlement (Town),,2,07,11303916270620475278,poiNode__town_lvl2_food_riverlands_alpha
646,1434,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
747,1434,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
762,1434,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
923,1434,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1263,1434,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
739,1435,2,2,4,Settlement (Town),,2,07,7192166805953233241,poiNode__town_lvl2_food_crownlands_alpha
1096,1435,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1311,1435,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1556,1435,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
670,1436,2,2,4,Settlement (Town),,2,0b,934088675522857109,poiNode__town_lvl2_iron_crownlands_alpha
1425,1436,2,2,4,Tunnel,,4,,2018596786695658083,poiNode__tunnel_lvl4_riverlands_alpha
835,1437,2,1,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1542,1437,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
608,1438,3,3,9,Castle,,2,9f00,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
827,1438,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
939,1438,3,3,9,Castle,,4,9f00,3127550512059774276,poiNode__castle_lvl4_riverlands_alpha
991,1438,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1209,1438,2,2,4,Settlement (Town),,2,0b,17574922458373617218,poiNode__town_lvl2_iron_riverlands_alpha
624,1439,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1111,1439,3,3,9,Castle,,2,b700,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
1173,1439,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1800,1439,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
654,1440,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
725,1440,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
778,1440,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1228,1440,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1185,1441,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1432,1441,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
635,1442,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
672,1442,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
689,1442,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
704,1442,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
741,1442,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
753,1442,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
816,1442,2,2,4,Settlement (Town),,2,0b,6299085069917208579,poiNode__town_lvl2_stone_crownlands_alpha
905,1442,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1259,1442,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
602,1443,4,4,16,Seat of Power,The Crag,,vn,6609931391863951798,poiNode__sop_TheCrag_alpha
647,1443,3,3,9,Castle,,2,b700,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
713,1443,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
761,1443,2,2,4,Settlement (Town),,2,07,13347178834781780590,poiNode__town_lvl2_wood_crownlands_alpha
967,1443,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
984,1443,2,2,4,Settlement (Town),,4,07,14449178292820799250,poiNode__town_lvl4_food_riverlands_alpha
998,1444,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1103,1444,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1161,1444,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
848,1445,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1135,1446,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
1309,1446,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1781,1446,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
662,1447,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
959,1447,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1417,1447,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
774,1448,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
788,1448,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
876,1448,2,2,4,Settlement (Town),,4,0b,1328785020288701477,poiNode__town_lvl4_wood_riverlands_alpha
1017,1448,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1226,1448,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1205,1449,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1342,1449,3,5,15,Bridge,,4,a414,8396285631970188416,poiNode__bridge_5hex_lvl4_alpha
1861,1449,2,2,4,Harbor/Dock,,2,07,16078488310347410484,poiNode__harbor_lvl2_alpha
654,1450,2,2,4,Settlement (Town),,2,0b,7192166805953233241,poiNode__town_lvl2_food_crownlands_alpha
711,1450,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
828,1450,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
991,1450,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
632,1451,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
732,1451,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
937,1451,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
1040,1451,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
612,1452,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
782,1452,2,2,4,Settlement (Town),,2,0b,934088675522857109,poiNode__town_lvl2_iron_crownlands_alpha
1099,1452,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
1113,1452,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1319,1452,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1495,1453,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1007,1454,3,3,9,Castle,,4,9f00,3127550512059774276,poiNode__castle_lvl4_riverlands_alpha
1295,1454,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
622,1455,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
642,1455,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
742,1455,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
933,1455,2,2,4,Crossing,,4,06,10638324116765093946,poiNode__crossing_lvl4_alpha
1153,1455,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1706,1455,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
660,1456,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
767,1456,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
787,1457,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
759,1458,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1612,1458,2,2,4,Settlement (Town),,1,0b,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
691,1459,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
724,1459,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1126,1459,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1231,1459,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
653,1460,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
703,1460,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
828,1460,3,5,15,Bridge,,2,8944,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
864,1460,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
874,1460,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
915,1460,2,2,4,Settlement (Town),,4,0b,14449178292820799250,poiNode__town_lvl4_food_riverlands_alpha
963,1460,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1015,1460,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1347,1460,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
628,1461,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1100,1461,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1174,1461,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
773,1462,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
923,1462,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
938,1462,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1277,1462,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1828,1462,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
711,1463,2,2,4,Settlement (Town),,2,07,13347178834781780590,poiNode__town_lvl2_wood_crownlands_alpha
719,1463,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1552,1463,2,2,4,Settlement (Town),,1,07,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
1769,1463,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
677,1464,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
737,1464,2,2,4,Settlement (Town),,2,0b,934088675522857109,poiNode__town_lvl2_iron_crownlands_alpha
1400,1464,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
749,1465,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
819,1465,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
839,1465,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1647,1465,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1084,1466,2,2,4,Settlement (Town),,2,0b,11303916270620475278,poiNode__town_lvl2_food_riverlands_alpha
1207,1466,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1657,1466,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1683,1466,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
994,1467,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1006,1467,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1164,1467,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1439,1467,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1573,1467,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
792,1468,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
635,1469,3,3,9,Castle,,2,b700,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
963,1469,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1042,1469,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1138,1469,3,5,15,Bridge,,2,a414,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1403,1469,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1582,1469,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1696,1469,4,3,12,Seat of Power,Redfort,,fe0e,338707189225430393,poiNode__sop_Redfort_alpha
1715,1469,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
650,1470,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
684,1470,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
932,1470,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
663,1471,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
741,1471,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
720,1472,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
733,1472,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
778,1472,2,2,4,Tunnel,,2,06,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
912,1472,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
953,1472,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1286,1472,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1222,1473,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
797,1474,2,1,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1208,1474,3,3,9,Castle,,2,9f00,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
1309,1474,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1352,1474,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
708,1475,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
758,1475,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1152,1475,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1296,1475,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
641,1476,2,2,4,Settlement (Town),,2,0b,934088675522857109,poiNode__town_lvl2_iron_crownlands_alpha
697,1476,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1463,1476,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1008,1477,3,3,9,Castle,,4,b700,3127550512059774276,poiNode__castle_lvl4_riverlands_alpha
1767,1477,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
672,1478,2,2,4,Settlement (Town),,2,0b,7192166805953233241,poiNode__town_lvl2_food_crownlands_alpha
941,1478,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
680,1479,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
771,1479,2,1,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
1717,1479,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
751,1480,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
901,1480,2,2,4,Crossing,,4,06,10638324116765093946,poiNode__crossing_lvl4_alpha
1094,1480,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1669,1480,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
717,1481,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
764,1481,2,2,4,Settlement (Town),,2,07,6299085069917208579,poiNode__town_lvl2_stone_crownlands_alpha
658,1482,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
689,1482,3,2,6,Dragon Sanctum,,1,1e,10375726052514243646,poiNode__dragonsanctum_lv01_crownlands_alpha
1338,1482,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1427,1482,2,2,4,Settlement (Town),,1,0b,482945141560920804,poiNode__town_lvl1_stone_riverlands_alpha
1505,1482,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
703,1483,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
730,1483,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1289,1483,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1305,1483,2,2,4,Settlement (Town),,2,07,17574922458373617218,poiNode__town_lvl2_iron_riverlands_alpha
1313,1483,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
648,1484,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
805,1484,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
987,1484,3,3,9,Castle,,4,9f00,3127550512059774276,poiNode__castle_lvl4_riverlands_alpha
1246,1484,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
878,1485,3,3,9,Castle,,1,b700,11718150976661951947,poiNode__castle_lvl1_riverlands_alpha
968,1485,2,2,4,Settlement (Town),,4,07,14449178292820799250,poiNode__town_lvl4_food_riverlands_alpha
1084,1485,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
737,1486,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
901,1486,1,2,2,Crossing,,4,03,10638324116765093946,poiNode__crossing_lvl4_alpha
1035,1486,6,5,30,Great House Capital,Riverrun,,,15171310661232145895,poiNode__capital_Riverrun_alpha
1101,1486,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1658,1486,2,2,4,Settlement (Town),,1,0b,5323986953385167127,poiNode__town_lvl1_food_crownlands_alpha
1722,1486,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
671,1487,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
771,1487,2,2,4,Dragon Sanctum,,1,0f,10375726052514243646,poiNode__dragonsanctum_lv01_crownlands_alpha
