key,name,description,icon,ability_key
habit_dragon_syrax_slot3_01,Flight Mastery,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) of 3 Allies in any lane and reduce <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=2:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) of 3 Enemies in any lane until the end of combat.",Icon_DragonAbility_Habit_FlightMastery_05.png,ability_habit_legendary_flightmastery_01
habit_dragon_syrax_slot4_01,Strategic Revival,"<style=""Inline_Command"">Blazing Fury</style> gains:
<style=""Inline_Underline"">Rounds 2, 5, 8</style>: Apply <style=""Inline_Recovery"">Recovery</style> to the Ally with the least troops (Recover Rate: {ability=ability_command_legendary_blazingfury_01:effect_group=3:effect=1:base_mod}, enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>). The amount of <style=""Inline_Recovery"">Recovery</style> is increased by 1.5x ({ability=ability_command_legendary_blazingfury_01:effect_group=4:effect=1:base_mod}) if an Enemy is afflicted with <style=""Inline_Debuff"">Slow</style>. Additionally, there is a {ability=ability_command_legendary_blazingfury_01:effect_group=5:trigger_chance} to grant the target <style=""Inline_Buff"">Resistance</style> ({ability=ability_command_legendary_blazingfury_01:effect_group=5:effect=1:base_mod}) for {ability=ability_command_legendary_blazingfury_01:effect_group=5:duration_rounds} round(s).

<style=""Inline_Buff"">Resistance</style> reduces the target's Damage Received.",Icon_DragonAbility_Habit_StrategicRevival_05.png,ability_habit_rare_null_01
habit_dragon_syrax_slot5_01,Tactical Inferno,"<style=""Inline_Underline"">Start of Round 1:</style> Increase the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes the <style=""Inline_LeftFlank"">Left Flank</style>) and the <style=""Inline_Damage_Fire"">Fire</style> Damage Dealt of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>) by {effect_group=2:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_TacticalInferno_03.png,ability_habit_legendary_tacticalinferno_01
habit_dragon_syrax_slot6_01,Mother's Mercy,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to <style=""Inline_Buff"">Cleanse</style> 2 <style=""Inline_Debuff"">Negative</style> and 1 <style=""Inline_Debuff"">Control</style> effects from {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes allies afflicted with a <style=""Inline_Debuff"">Control</style> effect).

<style=""Inline_Debuff"">Control</style> effects include Stun, Stagger, Overwhelm, and Confusion.",Icon_DragonAbility_Habit_MothersMercy_05.png,ability_habit_legendary_mothersmercy_01
habit_dragon_malachite_slot1_01,Sentinel's Presence,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Recovery"">Recovery</style> Dealt by <style=""Inline_Positive"">+15%</style> and <style=""Inline_Dragon_Instinct"">Instinct</style> by <style=""Inline_Positive"">+25</style>. Increase <style=""Inline_Damage_Fire"">Fire Damage</style> Dealt by <style=""Inline_Positive"">+16%</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_SentinelsPresence_03.png,ability_habit_rare_sentinelspresence_01
habit_dragon_malachite_slot2_01,Forest's Instinct,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to increase the <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt (excluding <style=""Inline_Attack"">Basic Attacks</style>) by {effect_group=1:effect=1:base_mod} and reduce the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received by {effect_group=1:effect=2:base_mod} of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_ForestsInstincts_05.png,ability_habit_legendary_forestsinstincts_01
habit_dragon_malachite_slot3_01,Wise Vigor,"<style=""Inline_Underline"">Start of Combat</style>: Increase your <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} and <style=""Inline_Recovery"">Recovery</style> Dealt by {effect_group=1:effect=2:base_mod} until the end of combat.",Icon_DragonAbility_Habit_WiseVigor_04.png,ability_habit_legendary_wisevigor_01
habit_dragon_malachite_slot4_01,Thunderous Roar,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to grant <style=""Inline_Buff"">Advantage</style> ({effect_group=1:effect=1:base_mod}) to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Buff"">Advantage</style> increases the target's Damage Dealt.",Icon_DragonAbility_Habit_ThunderousRoar_05.png,ability_habit_legendary_thunderousroar_01
habit_dragon_malachite_slot5_01,Collective Might,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) of 3 Allies in any lane until the end of combat.",Icon_DragonAbility_Habit_CollectiveMight_04.png,ability_habit_legendary_collectivemight_01
habit_dragon_malachite_slot6_01,Lightning Strike,"<style=""Inline_Underline"">Start of Round 1</style>: {effect_group=1:triggeR_chance} chance to grant <style=""Inline_Buff"">First-Strike</style>, <style=""Inline_Buff"">Double-Strike</style>, and increase <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Buff"">First-Strike</style> causes the target to act before all other combatants each round.
<style=""Inline_Buff"">Double-Strike</style> grants the target a 2nd <style=""Inline_Attack"">Basic Attack</style> each round.",Icon_DragonAbility_Habit_LightningStrike_05.png,ability_habit_legendary_lightningstrike_01
habit_dragon_sunfyre_slot1_01,Sentinel's Wit,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_SentinelsWit_03.png,ability_habit_rare_sentinelswit_01
habit_dragon_sunfyre_slot2_01,Radiant Majesty,"<style=""Inline_Underline"">Start of Each Round:</style> Increase the Damage Dealt by {effect_group=1:effect=1:base_mod} of the other ally with the most troops until the end of the round.

If you are <style=""Inline_Bold"">below 75% Troop Capacity</style>, apply this effect to both other allies instead.

If you are <style=""Inline_Bold"">below 50% Troop Capacity</style>, also apply this effect to yourself.",Icon_DragonAbility_Habit_RadiantMajesty_05.png,ability_habit_legendary_radiantmajesty_01
habit_dragon_sunfyre_slot3_01,Extinguish,"<style=""Inline_Underline"">Start of Combat</style>: Reduce <style=""Inline_Damage_Fire"">Fire</style> Damage Dealt by {effect_group=1:effect=1:base_mod} of 1 Enemy that deals <style=""Inline_Damage_Fire"">Fire</style> Damage until the end of combat.",Icon_DragonAbility_Habit_Extinguish_05.png,ability_habit_legendary_extinguish_01
habit_dragon_sunfyre_slot4_01,The King's Ire,"<style=""Inline_Underline"">Each Round:</style> The <style=""Inline_Bold"">first time</style> any ally receives <style=""Inline_Damage_Fire"">Fire</style> Damage, deal <style=""Inline_Damage_Tactical"">Tactical</style> Damage to {ability=ability_habit_legendary_thekingsire_wrxn_01: effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} that deals <style=""Inline_Damage_Fire"">Fire</style> Damage (Damage Rate: {ability=ability_habit_legendary_thekingsire_wrxn_01: effect_group=1:effect=1:base_mod}). Additionally, reduce the target’s <style=""Inline_Dragon_Intelligence"">Intelligence</style> by {ability=ability_habit_legendary_thekingsire_wrxn_01:effect_group=2:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) for {ability=ability_habit_legendary_thekingsire_wrxn_01:effect_group=2:duration_rounds} round(s).

This effect can only trigger once per round.",Icon_DragonAbility_Habit_TheKingsIre_05.png,ability_habit_legendary_thekingsire_01
habit_dragon_sunfyre_slot5_01,Unbroken Splendor,"<style=""Inline_Underline"">Start of Combat:</style> Reduce your <style=""Inline_Damage_Fire"">Fire</style> Damage Received by {effect_group=1:effect=1:base_mod} until the end of combat.

<style=""Inline_Underline"">Start of Each Round:</style> If you are <style=""Inline_Bold"">below 50% troop capacity</style>, reduce your Damage Received by {effect_group=2:effect=1:base_mod} until the end of the round. Additionally, there is a {effect_group=3:trigger_chance} chance to <style=""Inline_Buff"">Cleanse</style> 1 <style=""Inline_Debuff"">Negative</style> effect that increases your Damage Received (prioritizes the <style=""Inline_Debuff"">Vulnerable</style> condition).",Icon_DragonAbility_Habit_UnbrokenSplendor_05.png,ability_habit_legendary_unbrokensplendor_01
habit_dragon_sunfyre_slot6_01,Adaptive Glory,"<style=""Inline_Underline"">Each Round</style>: The first time you Receive Damage, activate one of the following effects based on the type of damage received.
<style=""Inline_Bold""><style=""Inline_Damage_Fire"">Fire</style> Damage:</style> Apply <style=""Inline_Recovery"">Recovery</style> to yourself (Recovery Rate: {ability=ability_habit_legendary_adaptiveglory_wrxn_01:effect_group=1:effect=1:base_mod} enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>).

<style=""Inline_Bold""><style=""Inline_Damage_Tactical"">Tactical</style> Damage:</style> Increase the <style=""Inline_Buff""></style>Damage Dealt of the Ally with the most troops by {ability=ability_habit_legendary_adaptiveglory_wrxn_02:effect_group=1:effect=1:base_mod} for {ability=ability_habit_legendary_adaptiveglory_wrxn_02:effect_group=1:duration_rounds} round(s).

<style=""Inline_Bold""><style=""Inline_Damage_Physical"">Physical</style> Damage (excluding <style=""Inline_Attack"">Basic Attacks</style>):</style> Reduce the <style=""Inline_Debuff""></style>Damage Dealt of the Enemy with the most troops by {ability=ability_habit_legendary_adaptiveglory_wrxn_03:effect_group=1:effect=1:base_mod} for {ability=ability_habit_legendary_adaptiveglory_wrxn_03:effect_group=1:duration_rounds} round(s).

<style=""Inline_Bold""><style=""Inline_Attack"">Basic Attack</style>:</style> Increase your <style=""Inline_Dragon_Instinct"">Instinct</style> by {ability=ability_habit_legendary_adaptiveglory_wrxn_04:effect_group=1:effect=1:base_mod} and <style=""Inline_Dragon_Speed"">Initiative</style> by {ability=ability_habit_legendary_adaptiveglory_wrxn_04:effect_group=1:effect=2:base_mod} for {ability=ability_habit_legendary_adaptiveglory_wrxn_04:effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_AdaptiveGlory_05.png,ability_habit_legendary_adaptiveglory_01
habit_dragon_silverwing_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silverwing_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silverwing_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silverwing_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silverwing_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silverwing_slot6_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_dewdrop_slot6_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_venator_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_venator_slot2_01,Hunter's Bane,"<style=""Inline_Underline"">Start of Combat</style>: Reduce <style=""Inline_Dragon_Intelligence"">Intelligence</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) of 1 Enemy in any lane (prioritizes <style=""Inline_Breed_Hunter"">Hunters</style>).",Icon_DragonAbility_Habit_HuntersBane_05.png,ability_habit_legendary_huntersbane_01
habit_dragon_venator_slot3_01,Dragon's Might,"<style=""Inline_Underline"">Start of Combat</style>: Increase your <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt (excluding <style=""Inline_Attack"">Basic Attacks</style>) by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_DragonsMight_05.png,ability_habit_legendary_dragonsmight_01
